lat,lon,tree_density,building_density
43.843171514007,-79.44308800568155,0.0,0.0
43.74340294421062,-79.2612119375325,0.0008927010082724191,1.2956735841192475
43.62542432567815,-79.56126824090688,0.0,35.8614351828715
43.821962159339535,-79.60716206450414,0.0,0.0
43.77458969316266,-79.32788361292745,0.0007014079350711864,4.311214315387113
43.85081277630765,-79.62587700448542,0.0,0.0
43.63605073451893,-79.21256726587767,0.0,0.0
43.632817673938646,-79.54779884727053,0.00226363469954792,0.8814913366274691
43.72616185016541,-79.48238956840069,0.00012752871546748844,1.8056241546850862
43.6608515153054,-79.41822506659953,0.0036664505696902927,0.9712849691311196
43.61767767212792,-79.3267095789588,0.0,0.0
43.682551201272325,-79.48972626967397,0.0012752871546748844,2.0956460492453526
43.7969285565397,-79.40217821952952,0.0018491663742785825,0.9612830342682454
43.723962770820755,-79.53639054213431,0.0014665802278761172,1.04749009530985
43.592159031230906,-79.33742295098601,0.0,0.0
43.626269310937055,-79.32869005574895,0.0,0.0
43.84473434861699,-79.60303028827089,0.0,0.0
43.79935117252131,-79.13890833420085,0.0007014079350711864,1.1269135102175847
43.608347118857154,-79.48516429438168,0.0,0.0
43.70005561457607,-79.28709479476518,0.0006695257562043144,2.60138838217705
43.719211322182396,-79.57655422531714,0.0006695257562043144,1.733405740085766
43.83401252968605,-79.61912822489504,0.0,0.0
43.764473702004636,-79.5048903431171,0.0015941089433436056,4.379276871438941
43.72481733842087,-79.47857039707128,0.0006376435773374422,1.4115088651923116
43.630675885066054,-79.35990290827273,0.0,0.0
43.7901436644762,-79.13715284148431,0.001147758439207396,0.774885804676922
43.82340740107741,-79.15166488324672,0.0,0.0
43.8335857766195,-79.32789840594192,0.0,0.0
43.63688819510533,-79.5957801829438,0.0,0.0
43.67284275818031,-79.61724298121956,0.0,0.0
43.655673976363346,-79.44065687443397,0.002295516878414792,2.41742374885122
43.675912210547416,-79.21329401788311,0.0,0.0
43.73126951893332,-79.49428617208224,0.0016259911222104777,0.9191275120291172
43.803783516311505,-79.56479126556474,0.0,0.0
43.8551571967889,-79.59787576928143,0.0,0.0
43.632773698799824,-79.24367244435247,0.0,0.0
43.808299576080486,-79.63463361557575,0.0,0.0
43.77955216614289,-79.27314394649237,0.0018172841954117104,1.031026139061091
43.598394411460795,-79.24517469721107,0.0,0.0
43.612996041336444,-79.45731728461818,0.0,0.0
43.74914962501448,-79.19337998881107,0.0012752871546748844,0.7203361547922214
43.59875659545896,-79.4718734651284,0.0,0.0
43.67106334195649,-79.48030488361918,0.0018810485531454545,5.127233505842437
43.754150721283956,-79.26213310966565,0.00047823268300308165,2.826452390933379
43.7072825110922,-79.1822042076771,0.0,0.0
43.77938319109656,-79.57638919778492,0.0,0.0
43.73286562226005,-79.24666187367669,0.0005419970407368259,1.4065894130747405
43.714172405906034,-79.24195520933219,0.0,21.786239964436163
43.697794454355225,-79.37043832884385,0.0013390515124086287,1.8570956030261603
43.61298070331008,-79.62881550943057,0.0,0.0
43.75874527502506,-79.62238829916252,0.0,0.0
43.7216276458971,-79.47728671912104,0.001721637658811094,1.2045201653161668
43.64563124049844,-79.17357849567126,0.0,0.0
43.789084319887124,-79.42598213242368,0.002901278276885362,1.1209632086267105
43.603149512558694,-79.52432856886116,0.0,0.6235358482466038
43.62597866413512,-79.49237629567006,0.0020723416263466873,2.6489211391265477
43.7995754809427,-79.15746265797263,0.0014665802278761172,2.185356659111086
43.81941072413511,-79.30994914004688,0.0010839940814736518,2.0975073758518374
43.629173891178056,-79.22759000748061,0.0,0.0
43.72575282742081,-79.1788874612585,0.0,0.0
43.824839123195545,-79.21986224957718,0.0018810485531454545,1.9130699891330223
43.61167059194726,-79.47818617331755,0.0,0.0
43.6997408517377,-79.52240621349051,0.0007014079350711864,0.3477108753982047
43.815001139956465,-79.2146910647283,0.0015622267644767335,1.7504345842232816
43.72423053292312,-79.63580709669773,0.0,0.0
43.64188808863154,-79.42621046685531,0.0032519822444209553,10.915301045952807
43.67575989634697,-79.57870200295488,0.0,0.0
43.66572394865553,-79.15475392130003,0.0,0.0
43.773809624731406,-79.37041052729383,0.0027418673825510016,1.886622198945193
43.849059514749854,-79.44857515770907,0.0,0.0
43.6458628372536,-79.1452961854401,0.0,0.0
43.66304256712674,-79.38451253809907,0.0012115227969411403,34.76205381163001
43.591713541628046,-79.49576002962878,0.0,0.0
43.7178726965013,-79.32510365920122,0.001434698049009245,3.7281231909782258
43.65992513993757,-79.61431790663637,0.0,0.0
43.64294176172606,-79.1732996740951,0.0,0.0
43.71748483480122,-79.56480493292133,0.0018172841954117104,0.8394538360576859
43.642985539901595,-79.1334307535228,0.0,0.0
43.78881679350627,-79.29080894290254,0.0008927010082724191,0.35385868975343876
43.782737723299896,-79.51535293801386,0.0,0.0
43.755388847412675,-79.44885395703153,0.002231752520681048,1.165890647101301
43.72681957100686,-79.3124903717404,0.0023911634150154083,13.383764677335428
43.81324139966105,-79.59072530725466,0.0,0.0
43.63274513206851,-79.47622413782076,0.0005101148618699538,0.37842076647819234
43.74613037747815,-79.61785444682725,0.000573879219603698,4.789854136674876
43.58327629185894,-79.2938425778323,0.0,0.0
43.6424166107969,-79.37741776786332,0.0008289366505386749,36.15317024341004
43.62704419957965,-79.30928816581307,0.0,0.0
43.68527003419155,-79.28405906250727,0.0010839940814736518,1.414872233259862
43.61456279259541,-79.15950175210014,0.0,0.0
43.61245576446275,-79.4662905772734,0.0,0.0
43.818707683585934,-79.15945979748145,3.188217886687211e-05,0.0
43.76377918800993,-79.50534042604974,3.188217886687211e-05,3.9788084868662623
43.73073935854396,-79.21760566219659,0.0006695257562043144,0.7823099336583608
43.64652379234931,-79.36826118435093,0.0003825861464024653,1.432791054287435
43.83030272685324,-79.58887007651649,0.0,0.0
43.75154745839514,-79.17404902419719,0.0,0.0
43.67749789152178,-79.46568434356519,0.002518692130482897,2.0150624425940364
43.82576819236367,-79.26194255217031,0.00047823268300308165,10.097175100291748
43.792138127721444,-79.17969862420298,0.0015303445856098613,1.8192721690681597
43.602180805009816,-79.31160198793958,0.0,0.0
43.83022922032672,-79.55345745863059,0.0,0.0
43.5817781028064,-79.33049591672746,0.0,0.0
43.765777258274795,-79.58606775734576,0.0,0.0
43.62770423335133,-79.63896622195337,0.0,0.0
43.77051991225883,-79.35504066296492,0.002327399057281664,1.024333016528676
43.640757145852646,-79.30540634691259,0.0,0.0
43.643873279064124,-79.27429459737355,0.0,0.0
43.787181192289644,-79.46991993086176,0.00041446832526933743,1.4757213660331665
43.813152959056154,-79.3017408572387,0.0008289366505386749,3.9505938404991916
43.73560913245324,-79.29981695457626,0.0013390515124086287,2.158647759617976
43.68423065699509,-79.59200445797424,0.00015941089433436055,3.090579810706839
43.64897687509641,-79.50444980684031,0.0007014079350711864,1.1856491286069024
43.68474970094452,-79.13865228708588,0.0,0.0
43.75107503184714,-79.17838405356909,0.0,0.0
43.716421226817786,-79.22959020596141,0.0,0.0
43.71531548071154,-79.3420214955536,3.188217886687211e-05,6.599092524653945
43.781429892349614,-79.53727704333615,0.0,0.0
43.58827326910316,-79.49793969481605,0.0,0.0
43.627798866696196,-79.30911274394776,0.0,0.0
43.83969933328916,-79.15066582365499,0.0,0.0
43.67890708262376,-79.16880706011007,0.0,0.0
43.83937119112574,-79.62879017272095,0.0,0.0
43.84718738172356,-79.41525240300562,0.0,0.0
43.81167196087781,-79.1395651473082,0.0,0.0
43.68770383396658,-79.48840895453573,0.0006057613984705701,0.7780827206495339
43.66474519563849,-79.20208139288296,0.0,0.0
43.735903449451,-79.55167277431735,0.0006695257562043144,0.3053107435782629
43.76860708098572,-79.15508030357084,0.0005419970407368259,0.3362895459769355
43.60631792593991,-79.34854218532172,0.0,0.0
43.85226150146935,-79.3185322843462,0.0,0.0
43.7254819441244,-79.56709590085867,0.0018172841954117104,0.9320502979891914
43.78143203481551,-79.18503934220651,0.0,0.7451596382054696
43.77231325276269,-79.27843352741881,0.00015941089433436055,6.579943250312967
43.66201377846491,-79.45553396532277,0.0015941089433436056,1.853819451065498
43.80111022008505,-79.2195748854735,0.0019129307320123266,0.6432396554671447
43.829084886789865,-79.18891882703518,0.0,0.0
43.71828307789915,-79.3757586163003,0.0003507039675355932,12.197644724509896
43.75702809997076,-79.22659477765045,0.0015622267644767335,12.093329778187417
43.79801092931361,-79.27513830078367,0.0010521119026067798,0.8259095149081727
43.67024060853495,-79.1818835473483,0.0,0.0
43.6068391990793,-79.44866130937405,0.0,0.0
43.589366057020165,-79.34477530096424,0.0,0.0
43.72996068790963,-79.39904419214291,0.0021998703418141755,2.2273749331469377
43.74451001112002,-79.49106084082516,0.0009883475448730355,2.852441007708824
43.593488336293966,-79.6266426212455,0.0,0.0
43.67690966687226,-79.21642788197903,0.0,0.0
43.726645576972885,-79.57378711354644,0.0021998703418141755,1.028708452771932
43.637509518630516,-79.24469416534576,0.0,0.0
43.60265897103761,-79.32144335806,0.0,0.0
43.72963766824331,-79.61260673517098,0.0,0.0
43.755556781193576,-79.35963089301222,0.0003188217886687211,2.433291980781039
43.847485194882516,-79.26124176944818,0.0,0.0
43.66899339869213,-79.37453332328063,0.000860818829405547,25.519431827143706
43.65248265324662,-79.2312769759615,0.0,0.0
43.602109034887015,-79.41614782002478,0.0,0.0
43.848779981280856,-79.62345970895527,0.0,0.0
43.769414734072406,-79.20677297596868,0.00047823268300308165,0.7341204693122065
43.628482934615676,-79.43091682607808,0.0,0.0
43.65142127980721,-79.56043208971168,0.002518692130482897,1.10263907839378
43.776777790350906,-79.35461458619254,0.0007332901139380586,0.9358960409462809
43.65604805606412,-79.30073219926284,0.0,0.0
43.7799976880339,-79.1450685340944,0.0014984624067429892,1.0985939275071144
43.74836357281608,-79.35274714005926,0.00012752871546748844,2.2609568960827975
43.64894060288772,-79.42489839575718,0.0017854020165448382,4.814148519859037
43.79010086568738,-79.45405586897381,0.0007970544716718028,1.5033381360442626
43.6153056304907,-79.63444040662671,0.0,0.0
43.59432482004489,-79.61864330268206,0.0,0.0
43.77137572928569,-79.19665678770096,0.002040459447479815,0.770226996345138
43.60720178595629,-79.39788895721576,0.0,0.0
43.710691482451736,-79.3861380682363,0.0021042238052135596,2.7392876032353675
43.70196253937344,-79.55057748090586,9.564653660061633e-05,2.1037405838869274
43.75063339770568,-79.43312093289124,6.376435773374422e-05,0.0
43.59152125720206,-79.3154714275619,0.0,0.0
43.75356289782879,-79.44537616197593,0.001753519837677966,5.455907856679069
43.81625676414635,-79.37734461495045,0.0,0.0
43.62378772137215,-79.30241587513697,0.0,0.0
43.76015762343109,-79.60215210290608,0.0,0.0
43.74480744308607,-79.62524597798716,0.0011796406180742682,5.399046999703219
43.735323691127554,-79.1539999431423,0.0,0.0
43.758274977906304,-79.43825611587867,0.0011796406180742682,5.77527124555617
43.73083353310929,-79.40281061228598,0.0013390515124086287,7.837345584232525
43.68308404765804,-79.1549666205869,0.0,0.0
43.82612788176395,-79.14037150747119,0.0,0.0
43.601265892702486,-79.54136783676529,0.000286939609801849,6.723209348022868
43.58777169630723,-79.59059911374197,0.0,0.0
43.771202742959844,-79.58956873130266,0.0,0.0
43.67092706710234,-79.6039056386961,0.0,0.0
43.58380258363107,-79.20771547948301,0.0,0.0
43.655368710220294,-79.22125617972873,0.0,0.0
43.77483861302264,-79.57723507861363,0.0,0.0
43.82110286317099,-79.31220643800295,0.001721637658811094,1.7125574832586832
43.79987216816745,-79.25798521864441,0.0006057613984705701,3.7278598745405875
43.630504905355174,-79.49623799002897,0.002295516878414792,0.34116299178441706
43.80067455337176,-79.24993289489309,0.0,0.0
43.68998612255521,-79.12947026294168,0.0,0.0
43.795109993585434,-79.44563929109552,0.0,0.0
43.83790277963357,-79.46066237083268,0.0,0.0
43.69559694253573,-79.19740775690582,0.0,0.0
43.78624969547216,-79.25022155395098,0.00019129307320123266,1.0108413579888005
